ephys_roi_id,asset_id,path,size,sha256,content_url
1403204984,660b9971-1f52-41e7-95c1-04d84ee28a79,sourcedata/raw/sub-1398919301/sub-1398919301_ses-1403204984_icephys.nwb,36350878,33deaaf0d56a0568c23aad2646ff1000bdcfd9a1bfb0d5be59a323c59133d09a,https://dandiarchive.s3.amazonaws.com/blobs/be7/923/be792344-5efd-46a5-bebb-2e5146d68059
1403209290,efdcdafe-91fe-4246-a107-683407143c15,sourcedata/raw/sub-1398919301/sub-1398919301_ses-1403209290_icephys.nwb,51596735,17a13b4d67d75166fe929a4f10c4fd1e218abb43cc090d277cc7ba8d818087f5,https://dandiarchive.s3.amazonaws.com/blobs/f09/2fa/f092fa3b-de9f-41d4-985b-0f35e29d8e63
1403214632,ba6b121e-3f42-47ac-a623-221b976bbeec,sourcedata/raw/sub-1398919301/sub-1398919301_ses-1403214632_icephys.nwb,40253006,410b30c4b943b80b11806323f5458b0772e0704ae473ad9044f32d15306d2fdb,https://dandiarchive.s3.amazonaws.com/blobs/ba7/205/ba7205f7-5ed1-4cc6-926d-b2efe3157299
1403222752,5fbad43b-634c-47aa-80d3-a12d2d634c61,sourcedata/raw/sub-1398919301/sub-1398919301_ses-1403222752_icephys.nwb,54640982,dd462a1253283c5fa16433d4d1ff3a63057fe0bcd18c77739cbf28a1dc8395d3,https://dandiarchive.s3.amazonaws.com/blobs/565/09e/56509e2d-469e-4e71-807b-8c859ac5ef36
1408891040,e8ef579d-7218-4d6f-9c42-83b316330ecf,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408891040_icephys.nwb,76405328,526cd3f33a7b15c3fd795035869d5b94bc913e88d138beded11f4853b6b7b308,https://dandiarchive.s3.amazonaws.com/blobs/964/bcf/964bcf86-dbeb-4960-89ef-f4b5c37a5107
1408891476,8607b287-e7c0-492d-9efc-01c14693d3f1,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408891476_icephys.nwb,60857950,e4f37d9c82c805a705d5c8c0b9b285c0e08d46418445a3ca00135a13c9d98281,https://dandiarchive.s3.amazonaws.com/blobs/f8e/81b/f8e81b93-c412-4f0d-8474-125f2f33f804
1408896351,bdb2e7f1-2a13-44db-b3ce-608c0b445ff5,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408896351_icephys.nwb,49529088,4a20ae1d2c4f4fb540b41dd0a93b6de4d12d3add7974cce7d53bc1a532666746,https://dandiarchive.s3.amazonaws.com/blobs/67b/2af/67b2af7d-6bd8-4979-a02d-080f2c8dc67f
1408897096,63141654-3500-4fbb-a5bc-b0c1c575d1fa,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408897096_icephys.nwb,79341749,0ee68a21120c6752a400ce48aaa533c64cc9083e0249f4a1d365367109327aa4,https://dandiarchive.s3.amazonaws.com/blobs/78b/caa/78bcaa47-f2f1-4db1-987b-aa7514881725
1408898832,499cef74-04d7-477a-862e-930d6b5bd3bb,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408898832_icephys.nwb,59851678,3cc0d43369e3c844e41bb008c37315656038ddf70061d98e749abbd8df7f8378,https://dandiarchive.s3.amazonaws.com/blobs/52f/450/52f450b2-2c09-4dcc-a7e2-5718084bcf08
1408898882,941a5808-20a1-4e91-86c1-9515bc9585f9,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408898882_icephys.nwb,97443573,27908c927d509afc74cc545a6a326815aceb0ac56d3f717f8fbc019c91da1cdf,https://dandiarchive.s3.amazonaws.com/blobs/e4a/ebe/e4aebe45-c1ba-4093-9987-c201db8dc6bb
1408903873,827773ac-6708-4cef-992a-b051bb5edbb6,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408903873_icephys.nwb,58073883,2ea30f4aaef4388a4ca507ca74c50e45a6cd6d9ffa04c52831722c60d22d1ad7,https://dandiarchive.s3.amazonaws.com/blobs/f24/ef7/f24ef707-f493-4dec-9946-828636498e7a
1408904257,2af4dd66-a557-4530-8805-f378d04d0db9,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408904257_icephys.nwb,28938072,dbbbfbdf818eee31554c6fff7bd8d4aa4e245e0ff556ad2ea2a2b9587547e34b,https://dandiarchive.s3.amazonaws.com/blobs/dac/44b/dac44b06-7053-4991-877d-6bc843b0ed0a
1408906258,23fa9639-eb5e-4d55-aba1-2701c48060c5,sourcedata/raw/sub-1404832961/sub-1404832961_ses-1408906258_icephys.nwb,50273515,6254a2241c621b9ffd5ed8b5a2f0a3954f42ef726ab4707a89f21c9a1f30d862,https://dandiarchive.s3.amazonaws.com/blobs/059/734/05973403-95ec-412e-b34e-aae27d3e5ff5
1409787035,25806214-2604-40dc-8718-81279fa210f5,sourcedata/raw/sub-1405016954/sub-1405016954_ses-1409787035_icephys.nwb,59949198,1faef18c68702c5bc4afa71b3e1d88d6b399023e2658ed8ea2925f6896018de8,https://dandiarchive.s3.amazonaws.com/blobs/c87/d4b/c87d4b84-664d-42f2-b23f-c0a40a1f274c
1409787965,d1224c3a-a928-4b53-956b-746906da9915,sourcedata/raw/sub-1405016954/sub-1405016954_ses-1409787965_icephys.nwb,85080601,5794052d5313b3d73e453c5f91bc85a6b1277b4eec18ee6bf1c5a40db6a68189,https://dandiarchive.s3.amazonaws.com/blobs/9bf/bb9/9bfbb9a1-ab89-4c78-8b17-39e5c8ea787d
1409801288,90a6227e-5097-4092-87b1-da5436cd2bf7,sourcedata/raw/sub-1405016954/sub-1405016954_ses-1409801288_icephys.nwb,60294324,a677fccbe066150f8d2775af4e26f1f371c59b2ee3a91ba12271b28ea1418cf2,https://dandiarchive.s3.amazonaws.com/blobs/9d7/bba/9d7bba55-f948-43d4-9ca0-e9d0d5195999
1410115593,11dee51c-1ebf-425d-bd5a-790958896b09,sourcedata/raw/sub-1404831086/sub-1404831086_ses-1410115593_icephys.nwb,57497512,1607001d2703b87748ee7c01bea96e6101d667cf4f4fb65ff420502ed463484d,https://dandiarchive.s3.amazonaws.com/blobs/27c/aee/27caeed0-ba71-4cbb-9682-99a6c9cff345
1410117614,90c7433c-edbf-4ff9-a5a0-1fbd280bfd03,sourcedata/raw/sub-1404831086/sub-1404831086_ses-1410117614_icephys.nwb,70238986,9ccbde00429e94c9dd0810962b4fa53107b37178c348d067e762ce0a569cdf21,https://dandiarchive.s3.amazonaws.com/blobs/21c/3c7/21c3c78e-094c-4276-85bf-f99d52c1c915
1410123885,2fee3e52-926e-4d95-b1c2-a1a85e7a69c4,sourcedata/raw/sub-1404831086/sub-1404831086_ses-1410123885_icephys.nwb,69251128,d3e89bca597d18bfd1676a88b070fa6b099e8f059e24ac0a591ff01c5c791f1e,https://dandiarchive.s3.amazonaws.com/blobs/1fd/ce8/1fdce866-c263-4dd2-a0e1-800ab7705879
1410640157,c3de8c38-fc62-4192-8419-6e4e1b9c3353,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410640157_icephys.nwb,67512243,deac99894cfce79c3f41958f161d24194559e525d9e77b74a7be2ed4d5597caa,https://dandiarchive.s3.amazonaws.com/blobs/ee5/c1b/ee5c1b1b-f4d1-442c-83d0-4cd54b6880a8
1410640556,e8ea478a-26ba-401f-81c8-beef0c01c8f7,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410640556_icephys.nwb,58496716,be110cea6270b41b10af4c90a81d14c9c34bca776098fc29e0100a0a05a9ea51,https://dandiarchive.s3.amazonaws.com/blobs/624/38a/62438a6f-565a-4f28-83be-5256c7c68882
1410640994,37d05d54-cd2f-4a5e-ae10-6814c1253d96,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410640994_icephys.nwb,44535884,a2ad2a6ea63e9ee14f792c4d77f7776900fc3c62707daf418b19f78bcba0ddcf,https://dandiarchive.s3.amazonaws.com/blobs/3f1/85d/3f185d01-0c1a-455c-87e1-ca97b570df1b
1410641516,acbb592f-3647-4625-afb1-dd6ea2106252,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410641516_icephys.nwb,57097415,ca542cf9b22ce39b72d2ced3ee8f2dbc7a5fd47015a5b7e7c8aac49eb06c8d05,https://dandiarchive.s3.amazonaws.com/blobs/5d5/766/5d576667-eb6e-4053-96c5-0b2e11dc2e31
1410644456,60a3c414-6310-4be1-8b59-bf5c19c38ec8,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410644456_icephys.nwb,58126933,5eacd61bc162250c3e0c1e2ef29d774c7b47f8f0b78f88dae31097bb10713e9f,https://dandiarchive.s3.amazonaws.com/blobs/8d9/e21/8d9e218a-59dd-4a44-9597-7987876bee90
1410648389,4ab0bac6-f861-4785-a8fc-7623c9722d80,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410648389_icephys.nwb,40021703,62e42f9c40eed960830c557982401cfd93c1539687f9902d91e175e6b270a67b,https://dandiarchive.s3.amazonaws.com/blobs/539/a4a/539a4a85-9d2a-4af1-8118-93652dcafda8
1410668927,1a3aebbb-cd18-4d2a-99f9-c84d568f7cc7,sourcedata/raw/sub-1405773729/sub-1405773729_ses-1410668927_icephys.nwb,75573124,a2d60d2848b76ca89cd6376bf557356f3a05767585420362292532d9e5a574ef,https://dandiarchive.s3.amazonaws.com/blobs/6e3/000/6e3000d4-a892-46c0-9f51-98ee97a9f050
1410789816,247fefee-9ba0-401e-9ed4-4044baa667c9,sourcedata/raw/sub-1405773180/sub-1405773180_ses-1410789816_icephys.nwb,39161117,364f1f01d23977b6ca0e3e20e8a055e696fd91fd624b8a76007ad980b70c9f35,https://dandiarchive.s3.amazonaws.com/blobs/d41/e43/d41e4388-e0a9-47aa-8f74-ba8beb0c539d
1410790193,a596fbaf-7286-46a1-b330-081b6f0bc5dd,sourcedata/raw/sub-1405773180/sub-1405773180_ses-1410790193_icephys.nwb,54597712,4df0054ae57cad4f21920e71057be9c3eef0ab30582e331ebf5ca5834b3e82ef,https://dandiarchive.s3.amazonaws.com/blobs/fe7/c4e/fe7c4e19-7b9c-4dba-81e9-64c1e9df4689
1410793905,76174cc3-5894-4262-9ba9-6342e1482e13,sourcedata/raw/sub-1405773180/sub-1405773180_ses-1410793905_icephys.nwb,37033724,75db4935ae600043cac78bca5ad96b00464f33e9831a8bf33a1d0f414b012bc6,https://dandiarchive.s3.amazonaws.com/blobs/b98/511/b985118e-7f60-4cfa-80f5-ec7001af2482
